2005-8-2	1089.53	1104.04	1084.8	1104.04	0.013317669
2005-8-3	1106.32	1120.68	1103.9	1107.7	0.001247379
2005-8-4	1104.91	1108.16	1099.13	1102.59	-0.002099719
2005-8-5	1102.62	1129.07	1102.6	1128.74	0.023689032
2005-8-8	1131.8	1146.73	1131.8	1138.88	0.006255522
2005-8-9	1139.12	1152.94	1130.59	1152.53	0.011772245
2005-8-10	1153.21	1165.13	1144.95	1165.03	0.010249651
2005-8-11	1165.44	1184.26	1164.1	1183.58	0.015564937
2005-8-12	1185.27	1192.05	1161.79	1167.92	-0.014638015
2005-8-15	1167.03	1187.8	1163.85	1187.01	0.017120383
2005-8-16	1188.02	1192.92	1170.11	1177.28	-0.009040252
2005-8-17	1175.18	1193.57	1160.08	1192.83	0.015018976
2005-8-18	1194.44	1201.76	1146.56	1148.04	-0.038846656
2005-8-19	1144.46	1157.37	1132.87	1150.18	0.00499799
2005-8-22	1148.97	1162.04	1142.68	1158.6	0.00838142
2005-8-24	1151.45	1171.43	1151.45	1167.14	0.013626297
2005-8-25	1168	1172.69	1157.18	1172.48	0.003835616
2005-8-26	1173.01	1174.54	1163.99	1171.86	-0.000980384
2005-8-29	1172	1172.01	1147.93	1154.43	-0.014991468
2005-8-31	1145.81	1163.52	1140.1	1162.8	0.014827938
2005-9-1	1163.7	1185.76	1160.05	1184.93	0.018243534
2005-9-2	1187.06	1188.91	1179.11	1188.85	0.001507927
2005-9-6	1197.23	1201.82	1172.06	1173.32	-0.0199711
2005-9-7	1170.77	1194.59	1168.58	1194.31	0.020106426
2005-9-8	1196.27	1201.46	1184.79	1194.41	-0.001554833
2005-9-9	1194.5	1204.46	1184.42	1189.63	-0.00407702
2005-9-12	1189.75	1191.93	1181.43	1188.21	-0.00129439
2005-9-13	1188.25	1207.4	1186.22	1207.16	0.015914159
2005-9-14	1209.27	1217.41	1204.55	1217.26	0.006607292
2005-9-15	1217.52	1218.94	1210.72	1217.28	-0.000197122
2005-9-16	1217.42	1217.76	1208.56	1212.95	-0.003671699
2005-9-19	1213.49	1220.97	1210.19	1220.63	0.005883856
2005-9-20	1222.26	1223.57	1204.87	1212.62	-0.007887029
2005-9-21	1210.85	1210.85	1186.98	1187.99	-0.0188793
2005-9-22	1185.69	1185.69	1147.19	1159.96	-0.021700444
2005-9-23	1157.3	1164.6	1149.75	1151.98	-0.004596907
2005-9-27	1155.05	1157.8	1132.53	1133.24	-0.018882299
2005-9-28	1131.32	1142.49	1129.05	1131.77	0.000397765
2005-9-29	1134.44	1155.78	1134.44	1155.49	0.018555411
2005-9-30	1156.77	1158.7	1150.63	1155.61	-0.001002792
2005-10-10	1153.67	1153.67	1137.29	1138.95	-0.012759281
2005-10-11	1137.95	1157.3	1133.9	1157.19	0.016907597
2005-10-17	1138.38	1138.38	1121.97	1131.38	-0.006149089
2005-10-18	1131.26	1142.04	1129.67	1141.2	0.008786663
2005-10-19	1141.05	1150.59	1132.48	1134.61	-0.005643924
2005-10-20	1133.45	1136.31	1119.38	1135.95	0.002205655
2005-10-21	1135.61	1145.99	1132.36	1141.32	0.005028135
2005-10-24	1141.33	1143.46	1133.92	1141.17	-0.000140187
2005-10-25	1140.17	1140.17	1121.29	1121.92	-0.016006385
2005-10-26	1119.43	1119.43	1094.57	1097.16	-0.019894053
2005-10-27	1093.93	1101.27	1087.48	1097.78	0.003519421
2005-10-28	1097.58	1102.02	1067.41	1080.87	-0.015224403
2005-10-31	1079.04	1096.15	1078.29	1092.82	0.012770611
2005-11-1	1091.68	1094.15	1074.3	1089.95	-0.001584713
2005-11-2	1090	1108.88	1090	1104.79	0.013568807
2005-11-3	1104.59	1111.44	1090.82	1095.27	-0.00843752
2005-11-4	1094.26	1100.43	1087.84	1100.05	0.005291247
2005-11-7	1099.53	1100.95	1089.83	1100.65	0.001018617
2005-11-8	1099.94	1111.12	1092.54	1110.15	0.009282324
2005-11-9	1110.55	1117.06	1107.64	1108.15	-0.002161091
2005-11-10	1106.94	1106.94	1086.1	1088.3	-0.016839214
2005-11-11	1085.69	1094.31	1078.58	1090.19	0.00414483
2005-11-14	1089.56	1089.71	1083.02	1088.65	-0.0008352
2005-11-16	1086.83	1096.3	1075.43	1095.89	0.00833617
2005-11-17	1094.88	1098.68	1090.35	1095.31	0.000392737
2005-11-18	1095.52	1122.61	1093.53	1117	0.019607127
2005-11-21	1117.78	1122.88	1114.24	1119.94	0.001932402
2005-11-22	1119.69	1119.69	1098.49	1098.66	-0.018781984
2005-11-23	1096.56	1106.48	1093.95	1105.75	0.008380754
2005-11-25	1113.28	1115.08	1107.21	1114.92	0.001473124
2005-11-28	1113.83	1119.34	1106.94	1110.82	-0.002702387
2005-11-30	1095.3	1099.58	1090.72	1099.26	0.003615448
2005-12-1	1098.78	1104.56	1094.44	1098.75	-2.7303E-05
2005-12-2	1099.76	1102.76	1089.56	1094.29	-0.004973812
2005-12-5	1093.1	1093.1	1077.41	1079.2	-0.012716128
2005-12-6	1077.58	1089.59	1074.01	1087.79	0.009474935
2005-12-7	1087.74	1100.05	1086.73	1099.61	0.010912534
2005-12-8	1100.69	1106.34	1092.99	1098.32	-0.002153195
2005-12-9	1097.52	1114.58	1094.74	1113.48	0.014541876
2005-12-12	1115.75	1118.53	1109.08	1116.37	0.00055568
2005-12-14	1117.47	1127.63	1110.21	1125.39	0.007087439
2005-12-15	1125.67	1134.85	1121.56	1123.56	-0.001874439
2005-12-16	1122.73	1127.94	1118.94	1127.51	0.00425748
2005-12-19	1127.84	1134.5	1123.5	1131.75	0.003466804
2005-12-20	1131.8	1136.39	1126.99	1136.34	0.004011309
2005-12-21	1135.98	1142.39	1128.94	1130.76	-0.004595151
2005-12-22	1129.56	1136	1125.95	1135.24	0.005028507
2005-12-30	1171.57	1173.06	1158.97	1161.06	-0.008970868
2006-1-4	1163.88	1181	1161.91	1180.96	0.014675052
2006-1-6	1198.81	1215.54	1191.61	1209.42	0.008850443
2006-1-9	1210.32	1217.31	1205.25	1215.67	0.004420319
2006-1-10	1215.85	1220.76	1203.65	1220.62	0.003923181
2006-1-11	1219.81	1223.56	1204.04	1211.05	-0.007181446
2006-1-12	1208.77	1227.3	1205.28	1226.7	0.01483326
2006-1-13	1228.16	1231.22	1214.88	1221.46	-0.005455315
2006-1-16	1221.11	1221.39	1202.59	1202.87	-0.014937229
2006-1-19	1235.08	1251.96	1230.85	1251.58	0.013359458
2006-1-20	1251.41	1258.7	1247.2	1255.31	0.003116485
2006-1-23	1254.78	1257.35	1244.27	1255.77	0.000788983
2006-1-24	1256.01	1262.09	1247.01	1252.06	-0.003144879
2006-1-25	1251.27	1260.17	1245.92	1258.05	0.005418495
2006-2-6	1263	1287.67	1263	1287.63	0.019501188
2006-2-7	1289.45	1297.4	1270.4	1282.1	-0.005700105
2006-2-8	1282.12	1291.74	1276.02	1290.06	0.006192868
2006-2-9	1288.97	1288.97	1266.81	1269.45	-0.015143875
2006-2-10	1269.54	1284.1	1266.22	1282.66	0.010334452
2006-2-13	1283.78	1284.95	1267.56	1279.64	-0.003224852
2006-2-14	1279.63	1286.42	1275.85	1286.33	0.005235888
2006-2-15	1289.14	1300.99	1288.64	1299.17	0.007780381
2006-2-16	1298.5	1298.5	1268.56	1270.63	-0.021463227
2006-2-17	1269.4	1280.04	1265.14	1267.41	-0.00156767
2006-2-20	1268.11	1279.42	1265.38	1267.54	-0.000449488
